FID,ID,SITE_NAME,DATE, pH continuous 0475 (pH units),Conductivity 25C continuous 0473 (uS/cm),Oxygen,Temperature,Battery (vol)
29044,C9,Calder at Methley Bridge,09/04/1996 18:00,7.06,1246,69.2,9.3,12.6
29044,C9,Calder at Methley Bridge,09/04/1996 18:30,7.04,1247,66.9,9.3,12.6
29044,C9,Calder at Methley Bridge,09/04/1996 19:00,7.04,1250,68,9.2,12.6
29044,C9,Calder at Methley Bridge,09/04/1996 19:30,7.01,1255,67.2,9.2,12.6
29044,C9,Calder at Methley Bridge,09/04/1996 20:00,7,1256,64.7,9.2,12.6
29044,C9,Calder at Methley Bridge,09/04/1996 20:30,6.96,1256,63.5,9.2,12.6
29044,C9,Calder at Methley Bridge,09/04/1996 21:00,6.97,1258,61.9,9.2,12.5
29044,C9,Calder at Methley Bridge,09/04/1996 21:30,6.98,1261,60.4,9.2,12.5
29044,C9,Calder at Methley Bridge,09/04/1996 22:00,7,1262,64.4,9.2,12.5
29044,C9,Calder at Methley Bridge,09/04/1996 22:30,7,1265,61.9,9.2,12.5
29044,C9,Calder at Methley Bridge,09/04/1996 23:00,7,1268,59.8,9.2,12.5
29044,C9,Calder at Methley Bridge,09/04/1996 23:30,7.01,1272,61.9,9.2,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 00:00,7,1278,64.8,9.2,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 00:30,7.04,1284,65.8,9.2,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 01:00,7.04,1286,64.3,9.2,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 01:30,7.03,1288,63.9,9.2,12.6
29044,C9,Calder at Methley Bridge,10/04/1996 02:00,7.02,1290,63.7,9.2,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 02:30,7,1291,63.9,9.2,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 03:00,7.01,1289,64.8,9.2,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 03:30,6.96,1287,66.3,9.2,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 04:00,6.96,1282,66.8,9.1,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 04:30,7.02,1278,66.3,9.1,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 05:00,6.98,1272,66.3,9.1,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 05:30,7,1266,65.8,9,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 06:00,6.97,1262,65.5,9,12.3
29044,C9,Calder at Methley Bridge,10/04/1996 06:30,7.05,1256,66.3,9,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 07:00,7.05,1251,66.4,9.1,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 07:30,7.05,1246,66.7,9.1,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 08:00,7.04,1242,64.8,9.1,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 08:30,7.05,1237,66.9,9.1,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 09:00,7.05,1231,67.3,9.1,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 09:30,6.97,1225,65.8,9.1,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 10:00,7.05,1221,66.8,9.1,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 10:30,7.06,1213,66.7,9.2,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 11:00,7.04,1210,66.5,9.2,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 11:30,7.06,1206,68.5,9.4,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 12:00,7.05,1199,68.3,9.4,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 12:30,7.04,1195,68.4,9.4,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 13:00,7.06,1193,69,9.4,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 13:30,7.05,1190,68.9,9.4,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 14:00,7.07,1186,69.5,9.5,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 14:30,7.05,1183,67.2,9.5,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 15:00,7.06,1180,70.5,9.5,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 15:30,7.09,1176,70.2,9.6,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 16:00,7.06,1172,67.9,9.5,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 16:30,7.07,1170,68.8,9.5,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 17:00,7.07,1167,69.7,9.6,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 17:30,7.05,1165,67.1,9.6,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 18:00,7.01,1164,66.1,9.7,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 18:30,7.06,1164,67.2,9.6,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 19:00,7.06,1164,67.4,9.6,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 19:30,7.06,1164,66.3,9.6,12.6
29044,C9,Calder at Methley Bridge,10/04/1996 20:00,7.06,1168,65.5,9.5,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 20:30,7.06,1172,65.5,9.6,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 21:00,7.05,1174,66.7,9.6,12.5
29044,C9,Calder at Methley Bridge,10/04/1996 21:30,7.07,1172,66.2,9.5,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 22:00,7.07,1172,66.6,9.5,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 22:30,7.07,1174,66.5,9.5,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 23:00,7.07,1174,66.8,9.5,12.4
29044,C9,Calder at Methley Bridge,10/04/1996 23:30,7.07,1173,67.1,9.4,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 00:00,7.08,1167,66.6,9.4,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 00:30,7.07,1152,66.3,9.4,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 01:00,7.06,1141,67.3,9.3,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 01:30,7.06,1132,67.6,9.3,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 02:00,7.07,1124,59.5,9.2,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 02:30,7.06,1116,62,9.2,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 03:00,7.05,1109,62.4,9.2,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 03:30,7.05,1105,60.6,9.2,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 04:00,7.04,1101,62.5,9.2,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 04:30,7.04,1097,62.6,9.1,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 05:00,7.03,1093,66.9,9.1,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 05:30,7.02,1090,67.1,9,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 06:00,7.04,1085,66.5,9,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 06:30,7.06,1082,67.7,9,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 07:00,7.04,1077,67.3,9.1,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 07:30,7.03,1074,67.3,9.1,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 08:00,7.03,1071,67.1,9.1,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 08:30,7.03,1069,67.5,9.1,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 09:00,7.05,1067,68.3,9.1,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 09:30,7.03,1066,70.6,9.3,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 10:00,7.09,1066,71.6,9.3,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 10:30,7.09,1068,70.4,9.4,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 11:00,7.06,1069,68.2,9.4,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 11:30,7.09,1070,70.8,9.4,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 12:00,7.09,1073,71.2,9.4,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 12:30,7.08,1074,69.6,9.4,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 13:00,7.08,1076,71.7,9.4,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 13:30,7.08,1082,70.4,9.3,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 14:00,7.08,1083,69.8,9.3,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 14:30,7.06,1087,68.7,9.3,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 15:00,7.07,1096,68.2,9.2,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 15:30,7.04,1099,65.3,9.2,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 16:00,7.05,1103,66.9,9.1,12.4
29044,C9,Calder at Methley Bridge,11/04/1996 16:30,7.07,1110,67.8,9.2,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 17:00,7.03,1120,67.8,9.2,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 17:30,7.06,1140,68.1,9.2,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 18:00,7.06,1145,67.2,9.2,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 18:30,7.07,1151,64.3,9.1,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 19:00,7.08,1155,65.1,9.1,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 19:30,7.09,1162,67,9.1,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 20:00,7.05,1166,67.4,9.1,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 20:30,7.03,1169,66.6,9.1,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 21:00,7.05,1172,65.6,9,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 21:30,7.07,1178,66.5,9,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 22:00,7.07,1185,66.4,9,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 22:30,7.09,1191,67.6,9,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 23:00,7.1,1193,67.5,9,12.3
29044,C9,Calder at Methley Bridge,11/04/1996 23:30,7.09,1194,66.5,9,12.3
29044,C9,Calder at Methley Bridge,12/04/1996 00:00,7.11,1197,68.2,9,12.3
29044,C9,Calder at Methley Bridge,12/04/1996 00:30,7.11,1195,68.3,9,12.3
29044,C9,Calder at Methley Bridge,12/04/1996 01:00,7.12,1192,69.1,9,12.3
29044,C9,Calder at Methley Bridge,12/04/1996 01:30,7.13,1189,69.7,9,12.3
29044,C9,Calder at Methley Bridge,12/04/1996 02:00,7.13,1183,70,8.9,12.3
29044,C9,Calder at Methley Bridge,12/04/1996 02:30,7.13,1177,70.1,8.9,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 03:00,7.13,1170,70.3,8.9,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 03:30,7.11,1165,68.9,8.8,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 04:00,7.11,1156,69.3,8.8,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 04:30,7.12,1149,69.6,8.8,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 05:00,7.12,1140,70.6,8.7,12.3
29044,C9,Calder at Methley Bridge,12/04/1996 05:30,7.13,1132,71.1,8.7,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 06:00,7.13,1125,71.7,8.6,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 06:30,7.13,1118,71.1,8.6,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 07:00,7.13,1113,71.6,8.6,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 07:30,7.13,1109,72.1,8.6,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 08:00,7.13,1103,72.3,8.6,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 08:30,7.12,1100,71.7,8.5,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 09:00,7.11,1098,70.3,8.5,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 09:30,7.12,1097,71,8.5,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 10:00,7.14,1100,72.6,8.5,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 10:30,7.13,1102,71.5,8.5,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 11:00,7.12,1105,71.6,8.5,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 11:30,7.13,1108,72.6,8.7,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 12:00,7.14,1105,74,8.8,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 12:30,7.14,1104,74.1,8.9,12.3
29044,C9,Calder at Methley Bridge,12/04/1996 13:00,7.14,1100,74,8.9,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 13:30,7.14,1099,74,9,12.3
29044,C9,Calder at Methley Bridge,12/04/1996 14:00,7.13,1097,73.4,9,12.3
29044,C9,Calder at Methley Bridge,12/04/1996 14:30,7.14,1096,74.4,8.9,12.3
29044,C9,Calder at Methley Bridge,12/04/1996 15:00,7.13,1096,73.1,8.9,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 15:30,7.13,1101,73,8.9,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 16:00,7.12,1108,72,8.8,12.3
29044,C9,Calder at Methley Bridge,12/04/1996 16:30,7.11,1113,71.2,8.8,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 17:00,7.13,1123,71.3,8.8,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 17:30,7.14,1133,72.3,8.7,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 18:00,7.13,1142,71.2,8.6,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 18:30,7.12,1147,71.1,8.6,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 19:00,7.11,1150,70.8,8.6,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 19:30,7.13,1154,71.9,8.6,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 20:00,7.12,1158,72.1,8.5,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 20:30,7.14,1159,72.4,8.5,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 21:00,7.13,1159,72.7,8.4,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 21:30,7.13,1159,72.6,8.3,12.2
29044,C9,Calder at Methley Bridge,12/04/1996 22:00,7.13,1162,71.8,8.3,12.1
29044,C9,Calder at Methley Bridge,12/04/1996 22:30,7.13,1162,72.2,8.2,12.1
29044,C9,Calder at Methley Bridge,12/04/1996 23:00,7.13,1162,71.8,8.1,12.1
29044,C9,Calder at Methley Bridge,12/04/1996 23:30,7.12,1163,71.1,8.1,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 00:00,7.12,1165,71.4,8,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 00:30,7.12,1164,71.5,8,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 01:00,7.12,1160,72,7.9,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 01:30,7.12,1160,72.2,7.9,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 02:00,7.11,1158,71.9,7.9,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 02:30,7.11,1158,71.9,7.8,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 03:00,7.11,1158,72,7.8,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 03:30,7.11,1157,71.9,7.7,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 04:00,7.12,1156,73.1,7.7,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 04:30,7.12,1157,72.9,7.7,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 05:00,7.1,1155,72.4,7.6,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 05:30,7.1,1155,72.7,7.7,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 06:00,7.1,1157,72.3,7.6,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 06:30,7.1,1157,71.5,7.6,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 07:00,7.08,1160,72.7,7.6,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 07:30,7.13,1164,73.9,7.7,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 08:00,7.12,1168,73.9,7.7,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 08:30,7.1,1171,73.8,7.8,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 09:00,7.09,1174,74.2,7.8,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 09:30,7.11,1182,74.7,8,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 10:00,7.12,1187,74.7,8,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 10:30,7.12,1200,74.1,8.2,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 11:00,7.1,1204,73.3,8.2,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 11:30,7.11,1213,73.5,8.4,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 12:00,7.09,1218,73.9,8.4,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 12:30,7.08,1221,73.8,8.4,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 13:00,7.07,1222,71.9,8.4,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 13:30,7.08,1226,71.9,8.5,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 14:00,7.1,1229,74,8.6,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 14:30,7.09,1229,74.2,8.6,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 15:00,7.13,1229,76,8.6,12.3
29044,C9,Calder at Methley Bridge,13/04/1996 15:30,7.13,1228,74.2,8.4,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 16:00,7.11,1226,72.1,8.4,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 16:30,7.1,1225,71.8,8.3,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 17:00,7.12,1224,72.2,8.3,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 17:30,7.12,1224,72.8,8.3,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 18:00,7.13,1223,72.1,8.2,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 18:30,7.12,1222,71.7,8.1,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 19:00,7.09,1220,70.5,8,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 19:30,7.09,1221,71.2,7.9,12.2
29044,C9,Calder at Methley Bridge,13/04/1996 20:00,7.08,1220,71.3,7.8,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 20:30,7.08,1221,71.1,7.7,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 21:00,7.08,1222,67.4,7.7,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 21:30,7.08,1222,64.4,7.6,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 22:00,7.08,1222,66.5,7.6,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 22:30,7.08,1222,66.5,7.5,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 23:00,7.08,1221,66.6,7.5,12.1
29044,C9,Calder at Methley Bridge,13/04/1996 23:30,7.08,1222,66.8,7.5,12.1
29044,C9,Calder at Methley Bridge,14/04/1996 00:00,7.07,1222,67.6,7.4,12.1
29044,C9,Calder at Methley Bridge,14/04/1996 00:30,7.07,1222,66.7,7.3,12
29044,C9,Calder at Methley Bridge,14/04/1996 01:00,7.07,1223,65.6,7.3,12
29044,C9,Calder at Methley Bridge,14/04/1996 01:30,7.07,1224,65.7,7.3,12
29044,C9,Calder at Methley Bridge,14/04/1996 02:00,7.07,1224,65.4,7.2,12
29044,C9,Calder at Methley Bridge,14/04/1996 02:30,7.07,1226,64.7,7.2,12
29044,C9,Calder at Methley Bridge,14/04/1996 03:00,7.07,1230,67.2,7.2,12
29044,C9,Calder at Methley Bridge,14/04/1996 03:30,7.07,1232,66.1,7.1,12
29044,C9,Calder at Methley Bridge,14/04/1996 04:00,7.07,1239,63.6,7.1,12
29044,C9,Calder at Methley Bridge,14/04/1996 04:30,7.06,1244,62.6,7.1,12
29044,C9,Calder at Methley Bridge,14/04/1996 05:00,7.06,1248,61.6,7.2,12
29044,C9,Calder at Methley Bridge,14/04/1996 05:30,7.06,1255,60.4,7.2,12
29044,C9,Calder at Methley Bridge,14/04/1996 06:00,7.06,1260,60.2,7.2,12
29044,C9,Calder at Methley Bridge,14/04/1996 06:30,7.06,1261,60.8,7.3,12
29044,C9,Calder at Methley Bridge,14/04/1996 07:00,7.06,1265,57,7.3,12
29044,C9,Calder at Methley Bridge,14/04/1996 07:30,7.04,1267,56.6,7.3,12
29044,C9,Calder at Methley Bridge,14/04/1996 08:00,7.03,1272,58.4,7.3,12
29044,C9,Calder at Methley Bridge,14/04/1996 08:30,7.03,1273,55.6,7.4,12
29044,C9,Calder at Methley Bridge,14/04/1996 09:00,7.03,1277,55.9,7.4,12.1
29044,C9,Calder at Methley Bridge,14/04/1996 09:30,7.02,1283,50.9,7.5,12.1
29044,C9,Calder at Methley Bridge,14/04/1996 10:00,7.03,1285,47.9,7.6,12.1
29044,C9,Calder at Methley Bridge,14/04/1996 10:30,7.03,1292,44.1,7.8,12.1
29044,C9,Calder at Methley Bridge,14/04/1996 11:00,7.03,1298,55,7.9,12.1
29044,C9,Calder at Methley Bridge,14/04/1996 11:30,7.03,1300,64.5,8.1,12.1
29044,C9,Calder at Methley Bridge,14/04/1996 12:00,7.04,1302,66.5,8.2,12.3
29044,C9,Calder at Methley Bridge,14/04/1996 12:30,7.06,1304,68.2,8.3,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 13:00,7.06,1303,68.8,8.2,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 13:30,7.05,1302,67.7,8.2,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 14:00,7.08,1300,67.7,8.3,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 14:30,7.08,1296,66.7,8.3,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 15:00,7.08,1286,70,8.5,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 15:30,7.09,1281,69.3,8.5,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 16:00,7.08,1271,70,8.4,12.3
29044,C9,Calder at Methley Bridge,14/04/1996 16:30,7.06,1266,68.9,8.5,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 17:00,7.04,1259,67.9,8.5,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 17:30,7.03,1250,67.9,8.5,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 18:00,7.01,1242,67.3,8.4,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 18:30,6.97,1236,64.1,8.4,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 19:00,6.96,1234,62.7,8.3,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 19:30,6.97,1229,60.4,8.2,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 20:00,6.97,1223,61,8.2,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 20:30,6.98,1218,63.5,8.1,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 21:00,6.98,1216,61.6,8.1,12.2
29044,C9,Calder at Methley Bridge,14/04/1996 21:30,7,1212,59.5,8.1,12.1
29044,C9,Calder at Methley Bridge,14/04/1996 22:00,7,1211,60.4,8,12.1
29044,C9,Calder at Methley Bridge,14/04/1996 22:30,6.98,1210,61.9,8,12.1
29044,C9,Calder at Methley Bridge,14/04/1996 23:00,6.99,1209,63.1,8,12.1
29044,C9,Calder at Methley Bridge,14/04/1996 23:30,6.99,1210,60.8,7.9,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 00:00,7,1210,57.3,7.9,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 00:30,7,1211,56.2,7.9,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 01:00,7,1212,57.4,7.8,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 01:30,6.99,1212,52.9,7.8,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 02:00,7,1214,56,7.8,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 02:30,6.98,1214,53.2,7.8,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 03:00,6.95,1213,53.6,7.8,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 03:30,6.93,1215,54.3,7.7,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 04:00,6.96,1221,60.7,7.7,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 04:30,6.98,1223,60,7.7,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 05:00,6.98,1227,57.6,7.7,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 05:30,6.95,1231,58.7,7.7,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 06:00,6.96,1237,57.4,7.7,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 06:30,6.96,1247,55.6,7.7,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 07:00,6.94,1254,57,7.7,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 07:30,6.96,1269,58.2,7.7,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 08:00,6.95,1277,57.3,7.7,12.1
29044,C9,Calder at Methley Bridge,15/04/1996 08:30,6.99,1300,62.4,7.8,12.2
29044,C9,Calder at Methley Bridge,15/04/1996 09:00,7.01,1309,63.4,7.9,12.2
29044,C9,Calder at Methley Bridge,15/04/1996 09:30,7.02,1322,61.3,7.8,12.2
29044,C9,Calder at Methley Bridge,15/04/1996 10:00,7.07,1326,67,8.1,12.2
29044,C9,Calder at Methley Bridge,15/04/1996 10:30,7.07,1328,68.5,8.4,12.2
29044,C9,Calder at Methley Bridge,15/04/1996 11:00,7.05,1330,63.6,8.4,12.2
29044,C9,Calder at Methley Bridge,15/04/1996 11:30,7.06,1341,66.9,8.7,12.2
29044,C9,Calder at Methley Bridge,15/04/1996 12:00,7.1,1346,67.2,8.7,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 12:30,7.08,1350,65.8,8.6,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 13:00,7.07,1347,64.6,8.7,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 13:30,7.09,1348,67.2,9.1,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 14:00,7.08,1345,68.4,9,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 14:30,7.07,1343,64.2,9,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 15:00,7.08,1335,66.1,9.2,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 15:30,7.1,1328,67.6,9.4,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 16:00,7.11,1315,68.5,9.3,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 16:30,7.11,1305,68.1,9.3,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 17:00,7.07,1299,66.5,9.3,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 17:30,7.05,1293,65,9.3,12.4
29044,C9,Calder at Methley Bridge,15/04/1996 18:00,7.02,1283,64.1,9.2,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 18:30,7.02,1284,62.6,9.2,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 19:00,7.04,1280,63,9.2,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 19:30,7,1273,59.9,9.2,12.3
29044,C9,Calder at Methley Bridge,15/04/1996 20:00,6.95,1267,60.1,9.2,12.3
